０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
兆	名詞,数,*,*,*,*,兆,チョウ,チョー
４	名詞,数,*,*,*,*,４,ヨン,ヨン
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
億	名詞,数,*,*,*,*,億,オク,オク
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
（	記号,括弧開,*,*,*,*,（,（,（
１	名詞,数,*,*,*,*,１,イチ,イチ
３	名詞,数,*,*,*,*,３,サン,サン
年度	名詞,接尾,助数詞,*,*,*,年度,ネンド,ネンド
見込み	名詞,一般,*,*,*,*,見込み,ミコミ,ミコミ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
８	名詞,数,*,*,*,*,８,ハチ,ハチ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
兆	名詞,数,*,*,*,*,兆,チョウ,チョー
２	名詞,数,*,*,*,*,２,ニ,ニ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
億	名詞,数,*,*,*,*,億,オク,オク
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
）	記号,括弧閉,*,*,*,*,）,）,）
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見込む	動詞,自立,*,*,五段・マ行,基本形,見込む,ミコム,ミコム
。	記号,句点,*,*,*,*,。,。,。
５	名詞,数,*,*,*,*,５,ゴ,ゴ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
兆	名詞,数,*,*,*,*,兆,チョウ,チョー
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
回復	名詞,サ変接続,*,*,*,*,回復,カイフク,カイフク
すれ	動詞,自立,*,*,サ変・スル,仮定形,する,スレ,スレ
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ
、	記号,読点,*,*,*,*,、,、,、
リーマン	名詞,固有名詞,組織,*,*,*,リーマン,リーマン,リーマン
・	記号,一般,*,*,*,*,・,・,・
ショック	名詞,一般,*,*,*,*,ショック,ショック,ショック
前	名詞,副詞可能,*,*,*,*,前,マエ,マエ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
７	名詞,数,*,*,*,*,７,ナナ,ナナ
年度	名詞,接尾,助数詞,*,*,*,年度,ネンド,ネンド
以来	名詞,副詞可能,*,*,*,*,以来,イライ,イライ
、	記号,読点,*,*,*,*,、,、,、
７	名詞,数,*,*,*,*,７,ナナ,ナナ
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
ぶり	名詞,接尾,一般,*,*,*,ぶり,ブリ,ブリ
と	助詞,格助詞,一般,*,*,*,と,ト,ト
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル
。	記号,句点,*,*,*,*,。,。,。
　	記号,空白,*,*,*,*,　,　,　
失業	名詞,サ変接続,*,*,*,*,失業,シツギョウ,シツギョー
率	名詞,接尾,一般,*,*,*,率,リツ,リツ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
１	名詞,数,*,*,*,*,１,イチ,イチ
３	名詞,数,*,*,*,*,３,サン,サン
年度	名詞,接尾,助数詞,*,*,*,年度,ネンド,ネンド
見込み	名詞,一般,*,*,*,*,見込み,ミコミ,ミコミ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
３	名詞,数,*,*,*,*,３,サン,サン
・	名詞,数,*,*,*,*,・,・,・
９	名詞,数,*,*,*,*,９,キュウ,キュー
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
、	記号,読点,*,*,*,*,、,、,、
１	名詞,数,*,*,*,*,１,イチ,イチ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
年度	名詞,接尾,助数詞,*,*,*,年度,ネンド,ネンド
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
３	名詞,数,*,*,*,*,３,サン,サン
・	名詞,数,*,*,*,*,・,・,・
７	名詞,数,*,*,*,*,７,ナナ,ナナ
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
低下	名詞,サ変接続,*,*,*,*,低下,テイカ,テイカ
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
と	助詞,格助詞,引用,*,*,*,と,ト,ト
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
いる	動詞,非自立,*,*,一段,基本形,いる,イル,イル
。	記号,句点,*,*,*,*,。,。,。
成長	名詞,サ変接続,*,*,*,*,成長,セイチョウ,セイチョー
率	名詞,接尾,一般,*,*,*,率,リツ,リツ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
、	記号,読点,*,*,*,*,、,、,、
物価	名詞,一般,*,*,*,*,物価,ブッカ,ブッカ
変動	名詞,サ変接続,*,*,*,*,変動,ヘンドウ,ヘンドー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
影響	名詞,サ変接続,*,*,*,*,影響,エイキョウ,エイキョー
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
除い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,除く,ノゾイ,ノゾイ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
実質	名詞,一般,*,*,*,*,実質,ジッシツ,ジッシツ
で	助詞,格助詞,一般,*,*,*,で,デ,デ
１	名詞,数,*,*,*,*,１,イチ,イチ
・	名詞,数,*,*,*,*,・,・,・
４	名詞,数,*,*,*,*,４,ヨン,ヨン
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
、	記号,読点,*,*,*,*,、,、,、
国民	名詞,一般,*,*,*,*,国民,コクミン,コクミン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
実感	名詞,サ変接続,*,*,*,*,実感,ジッカン,ジッカン
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
近い	形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ
名目	名詞,一般,*,*,*,*,名目,メイモク,メイモク
で	助詞,格助詞,一般,*,*,*,で,デ,デ
３	名詞,数,*,*,*,*,３,サン,サン
・	名詞,数,*,*,*,*,・,・,・
３	名詞,数,*,*,*,*,３,サン,サン
％	名詞,接尾,助数詞,*,*,*,％,パーセント,パーセント
と	助詞,格助詞,一般,*,*,*,と,ト,ト
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
正式	名詞,形容動詞語幹,*,*,*,*,正式,セイシキ,セイシキ
に	助詞,副詞化,*,*,*,*,に,ニ,ニ
決める	動詞,自立,*,*,一段,基本形,決める,キメル,キメル
。	記号,句点,*,*,*,*,。,。,。
　	記号,空白,*,*,*,*,　,　,　
一方	接続詞,*,*,*,*,*,一方,イッポウ,イッポー
、	記号,読点,*,*,*,*,、,、,、
１	名詞,数,*,*,*,*,１,イチ,イチ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
年度	名詞,接尾,助数詞,*,*,*,年度,ネンド,ネンド
予算	名詞,一般,*,*,*,*,予算,ヨサン,ヨサン
案	名詞,接尾,一般,*,*,*,案,アン,アン
をめぐって	助詞,格助詞,連語,*,*,*,をめぐって,ヲメグッテ,ヲメグッテ
、	記号,読点,*,*,*,*,、,、,、
麻生	名詞,固有名詞,人名,姓,*,*,麻生,アソウ,アソー
副	接頭詞,名詞接続,*,*,*,*,副,フク,フク
総理	名詞,一般,*,*,*,*,総理,ソウリ,ソーリ
・	記号,一般,*,*,*,*,・,・,・
財務	名詞,一般,*,*,*,*,財務,ザイム,ザイム
相	名詞,接尾,一般,*,*,*,相,ショウ,ショー
と	助詞,並立助詞,*,*,*,*,と,ト,ト
新藤	名詞,固有名詞,人名,姓,*,*,新藤,シンドウ,シンドー
総務	名詞,一般,*,*,*,*,総務,ソウム,ソーム
相	名詞,接尾,一般,*,*,*,相,ショウ,ショー
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
２	名詞,数,*,*,*,*,２,ニ,ニ
１	名詞,数,*,*,*,*,１,イチ,イチ
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
午前	名詞,副詞可能,*,*,*,*,午前,ゴゼン,ゴゼン
、	記号,読点,*,*,*,*,、,、,、
国	名詞,一般,*,*,*,*,国,クニ,クニ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
一般	名詞,一般,*,*,*,*,一般,イッパン,イッパン
会計	名詞,サ変接続,*,*,*,*,会計,カイケイ,カイケイ
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
地方	名詞,一般,*,*,*,*,地方,チホウ,チホー
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
配る	動詞,自立,*,*,五段・ラ行,基本形,配る,クバル,クバル
地方	名詞,一般,*,*,*,*,地方,チホウ,チホー
交付	名詞,サ変接続,*,*,*,*,交付,コウフ,コーフ
税	名詞,一般,*,*,*,*,税,ゼイ,ゼイ
交付	名詞,サ変接続,*,*,*,*,交付,コウフ,コーフ
金	名詞,接尾,一般,*,*,*,金,キン,キン
について	助詞,格助詞,連語,*,*,*,について,ニツイテ,ニツイテ
、	記号,読点,*,*,*,*,、,、,、
１	名詞,数,*,*,*,*,１,イチ,イチ
３	名詞,数,*,*,*,*,３,サン,サン
年度	名詞,接尾,助数詞,*,*,*,年度,ネンド,ネンド
当初	名詞,副詞可能,*,*,*,*,当初,トウショ,トーショ
より	助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ
２	名詞,数,*,*,*,*,２,ニ,ニ
５	名詞,数,*,*,*,*,５,ゴ,ゴ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
億	名詞,数,*,*,*,*,億,オク,オク
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
減	名詞,接尾,一般,*,*,*,減,ゲン,ゲン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
１	名詞,数,*,*,*,*,１,イチ,イチ
６	名詞,数,*,*,*,*,６,ロク,ロク
兆	名詞,数,*,*,*,*,兆,チョウ,チョー
１	名詞,数,*,*,*,*,１,イチ,イチ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
億	名詞,数,*,*,*,*,億,オク,オク
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
と	助詞,格助詞,一般,*,*,*,と,ト,ト
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
で	助詞,格助詞,一般,*,*,*,で,デ,デ
合意	名詞,サ変接続,*,*,*,*,合意,ゴウイ,ゴーイ
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
（	記号,括弧開,*,*,*,*,（,（,（
2013	名詞,数,*,*,*,*,*
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
12	名詞,数,*,*,*,*,*
月	名詞,一般,*,*,*,*,月,ツキ,ツキ
21	名詞,数,*,*,*,*,*
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
14	名詞,数,*,*,*,*,*
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ
02	名詞,数,*,*,*,*,*
分	名詞,接尾,助数詞,*,*,*,分,フン,フン
  	記号,一般,*,*,*,*,*
読売新聞	名詞,固有名詞,組織,*,*,*,読売新聞,ヨミウリシンブン,ヨミウリシンブン
）	記号,括弧閉,*,*,*,*,）,）,）
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
clear	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
both	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
url	名詞,一般,*,*,*,*,*
(/	名詞,サ変接続,*,*,*,*,*
g	名詞,一般,*,*,*,*,*
3	名詞,数,*,*,*,*,*
/	名詞,サ変接続,*,*,*,*,*
btn	名詞,一般,*,*,*,*,*
_	名詞,サ変接続,*,*,*,*,*
yp	名詞,一般,*,*,*,*,*
_	名詞,サ変接続,*,*,*,*,*
bk	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
gif	名詞,一般,*,*,*,*,*
)	名詞,サ変接続,*,*,*,*,*
0	名詞,数,*,*,*,*,*
100	名詞,数,*,*,*,*,*
%	名詞,サ変接続,*,*,*,*,*
repeat	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
x	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
border	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
solid	名詞,一般,*,*,*,*,*
1	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
#	名詞,サ変接続,*,*,*,*,*
fedcdc	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
text	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
align	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
center	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
position	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
relative	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
margin	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
bottom	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
10	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
border	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
radius	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
8	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;-	名詞,サ変接続,*,*,*,*,*
moz	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
border	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
radius	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
8	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;-	名詞,サ変接続,*,*,*,*,*
webkit	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
border	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
radius	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
8	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
rest	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
49	名詞,数,*,*,*,*,*
%;	名詞,サ変接続,*,*,*,*,*
float	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
left	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
regist	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
49	名詞,数,*,*,*,*,*
%;	名詞,サ変接続,*,*,*,*,*
float	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
right	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
text	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
align	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
center	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
241	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
margin	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
5	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
auto	名詞,一般,*,*,*,*,*
10	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
span	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
display	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
block	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
url	名詞,一般,*,*,*,*,*
(/	名詞,サ変接続,*,*,*,*,*
g	名詞,一般,*,*,*,*,*
3	名詞,数,*,*,*,*,*
/_	名詞,サ変接続,*,*,*,*,*
btn	名詞,一般,*,*,*,*,*
_	名詞,サ変接続,*,*,*,*,*
yp	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
gif	名詞,一般,*,*,*,*,*
)	名詞,サ変接続,*,*,*,*,*
no	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
repeat	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
height	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
30	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
241	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
text	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
indent	名詞,一般,*,*,*,*,*
:-	名詞,サ変接続,*,*,*,*,*
9999	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
div	名詞,一般,*,*,*,*,*
a	名詞,一般,*,*,*,*,*
{	名詞,サ変接続,*,*,*,*,*
display	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
block	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
font	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
size	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
100	名詞,数,*,*,*,*,*
%;	名詞,サ変接続,*,*,*,*,*
font	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
weight	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
bold	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
background	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
url	名詞,一般,*,*,*,*,*
(/	名詞,サ変接続,*,*,*,*,*
g	名詞,一般,*,*,*,*,*
3	名詞,数,*,*,*,*,*
/_	名詞,サ変接続,*,*,*,*,*
btn	名詞,一般,*,*,*,*,*
_	名詞,サ変接続,*,*,*,*,*
yp	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
gif	名詞,一般,*,*,*,*,*
)	名詞,サ変接続,*,*,*,*,*
no	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
repeat	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
height	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
33	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
241	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;	名詞,サ変接続,*,*,*,*,*
text	名詞,一般,*,*,*,*,*
-	名詞,サ変接続,*,*,*,*,*
indent	名詞,一般,*,*,*,*,*
:-	名詞,サ変接続,*,*,*,*,*
9999	名詞,数,*,*,*,*,*
px	名詞,一般,*,*,*,*,*
;}	名詞,サ変接続,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
ypbox	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
